date,Region,District,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price
4/15/2017,Shabelle Hoose,Qoryooley,Qorioley,1.78,44.53,cereals and tubers,Maize (white),KG,actual,Retail,SOS,8700
4/15/2017,Sool,Laas Caanood,Laas Caanood,8.48,47.36,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,15000
4/15/2017,Sool,Laas Caanood,Laas Caanood,8.48,47.36,cereals and tubers,Sorghum (white),KG,actual,Retail,SOS,22750
4/15/2017,Togdheer,Burco,Burco,9.52749,45.537472,cereals and tubers,Maize (white),KG,actual,Retail,SLS,6000
4/15/2017,Togdheer,Burco,Burco,9.52749,45.537472,cereals and tubers,Pasta,KG,actual,Retail,SLS,7222
4/15/2017,Togdheer,Burco,Burco,9.52749,45.537472,cereals and tubers,Rice (imported),KG,actual,Retail,SLS,5288
4/15/2017,Togdheer,Burco,Burco,9.52749,45.537472,cereals and tubers,Sorghum (red),KG,actual,Retail,SLS,5411
4/15/2017,Togdheer,Burco,Burco,9.52749,45.537472,cereals and tubers,Sorghum (white),KG,actual,Retail,SLS,5977
4/15/2017,Togdheer,Burco,Burco,9.52749,45.537472,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SLS,4633
4/15/2017,Togdheer,Burco,Burco,9.52749,45.537472,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SLS,60000
4/15/2017,Togdheer,Burco,Burco,9.52749,45.537472,non-food,Exchange rate,USD/LCU,actual,Retail,SLS,8500
4/15/2017,Togdheer,Burco,Burco,9.52749,45.537472,non-food,Fuel (diesel),L,actual,Retail,SLS,5288
4/15/2017,Togdheer,Burco,Burco,9.52749,45.537472,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SLS,15500
4/15/2017,Togdheer,Owdweyne,Owdweyne,9.407010078,45.06357956,cereals and tubers,Pasta,KG,actual,Retail,SLS,7500
4/15/2017,Togdheer,Owdweyne,Owdweyne,9.407010078,45.06357956,cereals and tubers,Rice (imported),KG,actual,Retail,SLS,5041
4/15/2017,Togdheer,Owdweyne,Owdweyne,9.407010078,45.06357956,cereals and tubers,Sorghum (red),KG,actual,Retail,SLS,5000
4/15/2017,Togdheer,Owdweyne,Owdweyne,9.407010078,45.06357956,cereals and tubers,Sorghum (white),KG,actual,Retail,SLS,6000
4/15/2017,Togdheer,Owdweyne,Owdweyne,9.407010078,45.06357956,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SLS,4166
4/15/2017,Togdheer,Owdweyne,Owdweyne,9.407010078,45.06357956,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SLS,66000
4/15/2017,Togdheer,Owdweyne,Owdweyne,9.407010078,45.06357956,non-food,Exchange rate,USD/LCU,actual,Retail,SLS,8350
4/15/2017,Togdheer,Owdweyne,Owdweyne,9.407010078,45.06357956,non-food,Fuel (diesel),L,actual,Retail,SLS,5600
4/15/2017,Togdheer,Owdweyne,Owdweyne,9.407010078,45.06357956,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SLS,11666
4/15/2017,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603,44.06678009,cereals and tubers,Maize (white),KG,actual,Retail,SLS,5000
4/15/2017,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603,44.06678009,cereals and tubers,Pasta,KG,actual,Retail,SLS,8100
4/15/2017,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603,44.06678009,cereals and tubers,Rice (imported),KG,actual,Retail,SLS,5000
4/15/2017,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603,44.06678009,cereals and tubers,Sorghum (red),KG,actual,Retail,SLS,3700
4/15/2017,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603,44.06678009,cereals and tubers,Sorghum (white),KG,actual,Retail,SLS,4300
4/15/2017,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603,44.06678009,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SLS,4500
4/15/2017,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603,44.06678009,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SLS,46300
4/15/2017,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603,44.06678009,non-food,Exchange rate,USD/LCU,actual,Retail,SLS,8000
4/15/2017,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603,44.06678009,non-food,Fuel (diesel),L,actual,Retail,SLS,4677
4/15/2017,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603,44.06678009,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SLS,12200
5/15/2017,Awdal,Borama,Borama,9.938690186,43.18392181,cereals and tubers,Maize (white),KG,actual,Retail,SLS,5333
5/15/2017,Awdal,Borama,Borama,9.938690186,43.18392181,cereals and tubers,Pasta,KG,actual,Retail,SLS,7458
5/15/2017,Awdal,Borama,Borama,9.938690186,43.18392181,cereals and tubers,Rice (imported),KG,actual,Retail,SLS,5125
5/15/2017,Awdal,Borama,Borama,9.938690186,43.18392181,cereals and tubers,Sorghum (red),KG,actual,Retail,SLS,4800
5/15/2017,Awdal,Borama,Borama,9.938690186,43.18392181,cereals and tubers,Sorghum (white),KG,actual,Retail,SLS,4800
5/15/2017,Awdal,Borama,Borama,9.938690186,43.18392181,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SLS,4391
5/15/2017,Awdal,Borama,Borama,9.938690186,43.18392181,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SLS,60000
5/15/2017,Awdal,Borama,Borama,9.938690186,43.18392181,non-food,Exchange rate,USD/LCU,actual,Retail,SLS,8850
5/15/2017,Awdal,Borama,Borama,9.938690186,43.18392181,non-food,Fuel (diesel),L,actual,Retail,SLS,6225
5/15/2017,Awdal,Borama,Borama,9.938690186,43.18392181,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SLS,12666
5/15/2017,Bakool,Xudur,Xudur,4.123030186,43.89012146,cereals and tubers,Maize (white),KG,actual,Retail,SOS,18000
5/15/2017,Bakool,Xudur,Xudur,4.123030186,43.89012146,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,20400
5/15/2017,Bakool,Xudur,Xudur,4.123030186,43.89012146,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,21000
5/15/2017,Banadir,Banadir,Bakaara,2.048031,45.32,cereals and tubers,Maize (white),KG,actual,Retail,SOS,11680
5/15/2017,Banadir,Banadir,Bakaara,2.048031,45.32,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,11200
5/15/2017,Banadir,Banadir,Bakaara,2.048031,45.32,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,10900
5/15/2017,Banadir,Banadir,Bakaara,2.048031,45.32,milk and dairy,"Milk (cow, fresh)",L,actual,Retail,SOS,15000
5/15/2017,Bari,Bossaso,Bossaso,11.26,49.18,cereals and tubers,Maize (white),KG,actual,Retail,SOS,23166
5/15/2017,Bari,Bossaso,Bossaso,11.26,49.18,cereals and tubers,Pasta,KG,actual,Retail,SOS,23750
5/15/2017,Bari,Bossaso,Bossaso,11.26,49.18,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,15916
5/15/2017,Bari,Bossaso,Bossaso,11.26,49.18,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,29416
5/15/2017,Bari,Bossaso,Bossaso,11.26,49.18,cereals and tubers,Sorghum (white),KG,actual,Retail,SOS,32000
5/15/2017,Bari,Bossaso,Bossaso,11.26,49.18,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SOS,15333
5/15/2017,Bari,Bossaso,Bossaso,11.26,49.18,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SOS,167222
5/15/2017,Bari,Bossaso,Bossaso,11.26,49.18,non-food,Exchange rate,USD/LCU,actual,Retail,SOS,29250
5/15/2017,Bari,Bossaso,Bossaso,11.26,49.18,non-food,Fuel (diesel),L,actual,Retail,SOS,18583
5/15/2017,Bari,Bossaso,Bossaso,11.26,49.18,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SOS,35833
5/15/2017,Bay,Baydhaba,Baidoa,3.117180109,43.64690018,cereals and tubers,Maize (white),KG,actual,Retail,SOS,10555
5/15/2017,Bay,Baydhaba,Baidoa,3.117180109,43.64690018,cereals and tubers,Pasta,KG,actual,Retail,SOS,19333
5/15/2017,Bay,Baydhaba,Baidoa,3.117180109,43.64690018,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,17750
5/15/2017,Bay,Baydhaba,Baidoa,3.117180109,43.64690018,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,8700
5/15/2017,Bay,Baydhaba,Baidoa,3.117180109,43.64690018,cereals and tubers,Sorghum (white),KG,actual,Retail,SOS,9700
5/15/2017,Bay,Baydhaba,Baidoa,3.117180109,43.64690018,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SOS,1258.3
5/15/2017,Bay,Baydhaba,Baidoa,3.117180109,43.64690018,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SOS,105000
5/15/2017,Bay,Baydhaba,Baidoa,3.117180109,43.64690018,non-food,Exchange rate,USD/LCU,actual,Retail,SOS,23100
5/15/2017,Bay,Baydhaba,Baidoa,3.117180109,43.64690018,non-food,Fuel (diesel),L,actual,Retail,SOS,18666
5/15/2017,Bay,Baydhaba,Baidoa,3.117180109,43.64690018,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SOS,26900
5/15/2017,Bay,Diinsoor,Dinsoor,2.41,42.98,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,7900
5/15/2017,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.537642956,46.38669968,cereals and tubers,Maize (white),KG,actual,Retail,SOS,18555
5/15/2017,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.537642956,46.38669968,cereals and tubers,Pasta,KG,actual,Retail,SOS,23666
5/15/2017,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.537642956,46.38669968,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,13666
5/15/2017,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.537642956,46.38669968,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,21333
5/15/2017,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.537642956,46.38669968,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SOS,15555
5/15/2017,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.537642956,46.38669968,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SOS,140000
5/15/2017,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.537642956,46.38669968,non-food,Exchange rate,USD/LCU,actual,Retail,SOS,27333
5/15/2017,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.537642956,46.38669968,non-food,Fuel (diesel),L,actual,Retail,SOS,22000
5/15/2017,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.537642956,46.38669968,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SOS,35333
5/15/2017,Gedo,Doolow,Doolow,4.163579941,42.07617188,cereals and tubers,Pasta,KG,actual,Retail,SOS,27166
5/15/2017,Gedo,Doolow,Doolow,4.163579941,42.07617188,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,22666
5/15/2017,Gedo,Doolow,Doolow,4.163579941,42.07617188,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,26333
5/15/2017,Gedo,Doolow,Doolow,4.163579941,42.07617188,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SOS,20666
5/15/2017,Gedo,Doolow,Doolow,4.163579941,42.07617188,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SOS,160000
5/15/2017,Gedo,Doolow,Doolow,4.163579941,42.07617188,non-food,Exchange rate,USD/LCU,actual,Retail,SOS,25000
5/15/2017,Gedo,Doolow,Doolow,4.163579941,42.07617188,non-food,Fuel (diesel),L,actual,Retail,SOS,24500
5/15/2017,Gedo,Doolow,Doolow,4.163579941,42.07617188,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SOS,39666
5/15/2017,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,cereals and tubers,Maize (white),KG,actual,Retail,SOS,13222
5/15/2017,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,cereals and tubers,Pasta,KG,actual,Retail,SOS,20600
5/15/2017,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,16000
5/15/2017,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,24222
5/15/2017,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,cereals and tubers,Sorghum (white),KG,actual,Retail,SOS,25000
5/15/2017,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SOS,14000
5/15/2017,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SOS,161100
5/15/2017,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,non-food,Exchange rate,USD/LCU,actual,Retail,SOS,28500
5/15/2017,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,non-food,Fuel (diesel),L,actual,Retail,SOS,17000
5/15/2017,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SOS,34000
5/15/2017,Hiraan,Bulo Burto,Buloburto,3.851941109,45.56511688,cereals and tubers,Maize (white),KG,actual,Retail,SOS,16055
5/15/2017,Hiraan,Bulo Burto,Buloburto,3.851941109,45.56511688,cereals and tubers,Pasta,KG,actual,Retail,SOS,22666
5/15/2017,Hiraan,Bulo Burto,Buloburto,3.851941109,45.56511688,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,19333
5/15/2017,Hiraan,Bulo Burto,Buloburto,3.851941109,45.56511688,cereals and tubers,Sorghum (white),KG,actual,Retail,SOS,18000
5/15/2017,Hiraan,Bulo Burto,Buloburto,3.851941109,45.56511688,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SOS,16777
5/15/2017,Hiraan,Bulo Burto,Buloburto,3.851941109,45.56511688,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SOS,150388
5/15/2017,Hiraan,Bulo Burto,Buloburto,3.851941109,45.56511688,non-food,Exchange rate,USD/LCU,actual,Retail,SOS,27600
5/15/2017,Hiraan,Bulo Burto,Buloburto,3.851941109,45.56511688,non-food,Fuel (diesel),L,actual,Retail,SOS,23055
5/15/2017,Hiraan,Bulo Burto,Buloburto,3.851941109,45.56511688,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SOS,34833
5/15/2017,Juba Dhexe,Bu'aale,Buale,1.08,42.58,cereals and tubers,Maize (white),KG,actual,Retail,SOS,12850
5/15/2017,Juba Dhexe,Bu'aale,Buale,1.08,42.58,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,18500
5/15/2017,Juba Hoose,Afmadow,Afmadow,0.514859974,42.07300949,cereals and tubers,Maize (white),KG,actual,Retail,SOS,20000
5/15/2017,Juba Hoose,Afmadow,Afmadow,0.514859974,42.07300949,cereals and tubers,Pasta,KG,actual,Retail,SOS,20000
5/15/2017,Juba Hoose,Afmadow,Afmadow,0.514859974,42.07300949,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,16000
5/15/2017,Juba Hoose,Afmadow,Afmadow,0.514859974,42.07300949,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,13500
5/15/2017,Juba Hoose,Afmadow,Afmadow,0.514859974,42.07300949,cereals and tubers,Sorghum (white),KG,actual,Retail,SOS,15833
5/15/2017,Juba Hoose,Afmadow,Afmadow,0.514859974,42.07300949,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SOS,18000
5/15/2017,Juba Hoose,Afmadow,Afmadow,0.514859974,42.07300949,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SOS,120000
5/15/2017,Juba Hoose,Afmadow,Afmadow,0.514859974,42.07300949,non-food,Exchange rate,USD/LCU,actual,Retail,SOS,22000
5/15/2017,Juba Hoose,Afmadow,Afmadow,0.514859974,42.07300949,non-food,Fuel (diesel),L,actual,Retail,SOS,20000
5/15/2017,Juba Hoose,Afmadow,Afmadow,0.514859974,42.07300949,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SOS,36250
5/15/2017,Juba Hoose,Kismaayo,Kismayo,-0.360289991,42.54626083,cereals and tubers,Maize (white),KG,actual,Retail,SOS,14000
5/15/2017,Juba Hoose,Kismaayo,Kismayo,-0.360289991,42.54626083,cereals and tubers,Pasta,KG,actual,Retail,SOS,15300
5/15/2017,Juba Hoose,Kismaayo,Kismayo,-0.360289991,42.54626083,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,12300
5/15/2017,Juba Hoose,Kismaayo,Kismayo,-0.360289991,42.54626083,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SOS,12300
5/15/2017,Juba Hoose,Kismaayo,Kismayo,-0.360289991,42.54626083,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SOS,116000
5/15/2017,Juba Hoose,Kismaayo,Kismayo,-0.360289991,42.54626083,non-food,Exchange rate,USD/LCU,actual,Retail,SOS,22600
5/15/2017,Juba Hoose,Kismaayo,Kismayo,-0.360289991,42.54626083,non-food,Fuel (diesel),L,actual,Retail,SOS,21600
5/15/2017,Juba Hoose,Kismaayo,Kismayo,-0.360289991,42.54626083,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SOS,30000
5/15/2017,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Maize (white),KG,actual,Retail,SOS,24166
5/15/2017,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Pasta,KG,actual,Retail,SOS,26444
5/15/2017,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,17444
5/15/2017,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,18000
5/15/2017,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Sorghum (white),KG,actual,Retail,SOS,29333
5/15/2017,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SOS,17444
5/15/2017,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,"meat, fish and eggs",Livestock (Goat),Unit,actual,Retail,SOS,1000000
5/15/2017,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SOS,153944
5/15/2017,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,milk and dairy,Milk (camel),L,actual,Retail,SOS,42000
5/15/2017,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,non-food,Exchange rate,USD/LCU,actual,Retail,SOS,27944
5/15/2017,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,non-food,Fuel (diesel),L,actual,Retail,SOS,16000
5/15/2017,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SOS,35611
5/15/2017,Mudug,Jariiban,Jariiban,7.213449955,48.85103989,cereals and tubers,Maize (white),KG,actual,Retail,SOS,24500
5/15/2017,Mudug,Jariiban,Jariiban,7.213449955,48.85103989,cereals and tubers,Pasta,KG,actual,Retail,SOS,23300
5/15/2017,Mudug,Jariiban,Jariiban,7.213449955,48.85103989,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,18500
5/15/2017,Mudug,Jariiban,Jariiban,7.213449955,48.85103989,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,32333
5/15/2017,Mudug,Jariiban,Jariiban,7.213449955,48.85103989,cereals and tubers,Sorghum (white),KG,actual,Retail,SOS,33333
5/15/2017,Mudug,Jariiban,Jariiban,7.213449955,48.85103989,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SOS,18500
5/15/2017,Mudug,Jariiban,Jariiban,7.213449955,48.85103989,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SOS,220000
5/15/2017,Mudug,Jariiban,Jariiban,7.213449955,48.85103989,non-food,Exchange rate,USD/LCU,actual,Retail,SOS,28116
5/15/2017,Mudug,Jariiban,Jariiban,7.213449955,48.85103989,non-food,Fuel (diesel),L,actual,Retail,SOS,29833
5/15/2017,Mudug,Jariiban,Jariiban,7.213449955,48.85103989,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SOS,39000
5/15/2017,Nugaal,Eyl,Eyl,7.979410172,49.81772995,cereals and tubers,Maize (white),KG,actual,Retail,SOS,19666
5/15/2017,Nugaal,Eyl,Eyl,7.979410172,49.81772995,cereals and tubers,Pasta,KG,actual,Retail,SOS,20666
5/15/2017,Nugaal,Eyl,Eyl,7.979410172,49.81772995,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,21500
5/15/2017,Nugaal,Eyl,Eyl,7.979410172,49.81772995,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,21833
5/15/2017,Nugaal,Eyl,Eyl,7.979410172,49.81772995,cereals and tubers,Sorghum (white),KG,actual,Retail,SOS,22333
5/15/2017,Nugaal,Eyl,Eyl,7.979410172,49.81772995,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SOS,19666
5/15/2017,Nugaal,Eyl,Eyl,7.979410172,49.81772995,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SOS,195000
5/15/2017,Nugaal,Eyl,Eyl,7.979410172,49.81772995,non-food,Exchange rate,USD/LCU,actual,Retail,SOS,27166
5/15/2017,Nugaal,Eyl,Eyl,7.979410172,49.81772995,non-food,Fuel (diesel),L,actual,Retail,SOS,22500
5/15/2017,Nugaal,Eyl,Eyl,7.979410172,49.81772995,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SOS,42333
5/15/2017,Nugaal,Garoowe,Garowe,8.4,48.48,cereals and tubers,Maize (white),KG,actual,Retail,SOS,22000
5/15/2017,Nugaal,Garoowe,Garowe,8.4,48.48,cereals and tubers,Pasta,KG,actual,Retail,SOS,26000
5/15/2017,Nugaal,Garoowe,Garowe,8.4,48.48,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,16500
5/15/2017,Nugaal,Garoowe,Garowe,8.4,48.48,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,25500
5/15/2017,Nugaal,Garoowe,Garowe,8.4,48.48,cereals and tubers,Sorghum (white),KG,actual,Retail,SOS,24500
5/15/2017,Nugaal,Garoowe,Garowe,8.4,48.48,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SOS,15750
5/15/2017,Nugaal,Garoowe,Garowe,8.4,48.48,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SOS,195000
5/15/2017,Nugaal,Garoowe,Garowe,8.4,48.48,non-food,Exchange rate,USD/LCU,actual,Retail,SOS,28000
5/15/2017,Nugaal,Garoowe,Garowe,8.4,48.48,non-food,Fuel (diesel),L,actual,Retail,SOS,14400
5/15/2017,Nugaal,Garoowe,Garowe,8.4,48.48,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SOS,33300
5/15/2017,Sanaag,Ceerigaabo,Ceerigaabo,10.621822,47.36813,non-food,Exchange rate,USD/LCU,actual,Retail,SOS,8000
5/15/2017,Shabelle Dhexe,Balcad,Balcad,2.359260082,45.38964081,cereals and tubers,Maize (white),KG,actual,Retail,SOS,9000
5/15/2017,Shabelle Dhexe,Balcad,Balcad,2.359260082,45.38964081,cereals and tubers,Pasta,KG,actual,Retail,SOS,15666
5/15/2017,Shabelle Dhexe,Balcad,Balcad,2.359260082,45.38964081,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,13333
5/15/2017,Shabelle Dhexe,Balcad,Balcad,2.359260082,45.38964081,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,11900
5/15/2017,Shabelle Dhexe,Balcad,Balcad,2.359260082,45.38964081,cereals and tubers,Sorghum (white),KG,actual,Retail,SOS,13200
5/15/2017,Shabelle Dhexe,Balcad,Balcad,2.359260082,45.38964081,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SOS,10266
5/15/2017,Shabelle Dhexe,Balcad,Balcad,2.359260082,45.38964081,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SOS,100666
5/15/2017,Shabelle Dhexe,Balcad,Balcad,2.359260082,45.38964081,non-food,Exchange rate,USD/LCU,actual,Retail,SOS,23830
5/15/2017,Shabelle Dhexe,Balcad,Balcad,2.359260082,45.38964081,non-food,Fuel (diesel),L,actual,Retail,SOS,15600
5/15/2017,Shabelle Dhexe,Balcad,Balcad,2.359260082,45.38964081,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SOS,23600
5/15/2017,Shabelle Dhexe,Jowhar,Jowhar,2.780874968,45.49681854,cereals and tubers,Maize (white),KG,actual,Retail,SOS,12666
5/15/2017,Shabelle Dhexe,Jowhar,Jowhar,2.780874968,45.49681854,cereals and tubers,Pasta,KG,actual,Retail,SOS,23111
5/15/2017,Shabelle Dhexe,Jowhar,Jowhar,2.780874968,45.49681854,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,17333
5/15/2017,Shabelle Dhexe,Jowhar,Jowhar,2.780874968,45.49681854,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,11000
5/15/2017,Shabelle Dhexe,Jowhar,Jowhar,2.780874968,45.49681854,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SOS,14000
5/15/2017,Shabelle Dhexe,Jowhar,Jowhar,2.780874968,45.49681854,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SOS,100000
5/15/2017,Shabelle Dhexe,Jowhar,Jowhar,2.780874968,45.49681854,non-food,Exchange rate,USD/LCU,actual,Retail,SOS,23400
5/15/2017,Shabelle Dhexe,Jowhar,Jowhar,2.780874968,45.49681854,non-food,Fuel (diesel),L,actual,Retail,SOS,17222
5/15/2017,Shabelle Dhexe,Jowhar,Jowhar,2.780874968,45.49681854,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SOS,24111
5/15/2017,Shabelle Hoose,Afgooye,Afgooye,2.141580105,45.11869812,cereals and tubers,Maize (white),KG,actual,Retail,SOS,11800
5/15/2017,Shabelle Hoose,Afgooye,Afgooye,2.141580105,45.11869812,cereals and tubers,Pasta,KG,actual,Retail,SOS,23000
5/15/2017,Shabelle Hoose,Afgooye,Afgooye,2.141580105,45.11869812,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,12000
5/15/2017,Shabelle Hoose,Afgooye,Afgooye,2.141580105,45.11869812,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,13333
5/15/2017,Shabelle Hoose,Afgooye,Afgooye,2.141580105,45.11869812,cereals and tubers,Sorghum (white),KG,actual,Retail,SOS,11500
5/15/2017,Shabelle Hoose,Afgooye,Afgooye,2.141580105,45.11869812,cereals and tubers,Wheat flour (imported),KG,actual,Retail,SOS,12166
5/15/2017,Shabelle Hoose,Afgooye,Afgooye,2.141580105,45.11869812,"meat, fish and eggs",Meat (camel),KG,actual,Retail,SOS,102000
5/15/2017,Shabelle Hoose,Afgooye,Afgooye,2.141580105,45.11869812,non-food,Exchange rate,USD/LCU,actual,Retail,SOS,23166
5/15/2017,Shabelle Hoose,Afgooye,Afgooye,2.141580105,45.11869812,non-food,Fuel (diesel),L,actual,Retail,SOS,14000
5/15/2017,Shabelle Hoose,Afgooye,Afgooye,2.141580105,45.11869812,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,SOS,23000
